Issue_ID,Summary,Description,Created,Updated,Resolved,Project,Reporter,Assignee,State,Type,Priority,Reviewer,Assigned_By,Assistance,Prioritised_By,Due_Date,Output_Link,Ideal_Days,Original_Estimation,Screenshot,Story_Points,Estimation,Sprints,Work_Types,Area_Used,Spent_Time,Tags,Link_Direction,Link_Type,Linked_Issue_ID,Linked_Issue_Summary
ERPO-2072,Discussion with Praveen Regarding Frappe CRM and HRMS,,2025-10-25 10:48:00.066,2025-11-06 06:59:54.070,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,1h,"[""Sprint 14""]",,,1h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2037,3cx Discussion with AWS team,,2025-10-23 13:35:49.543,2025-11-06 06:59:52.873,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,7h,"[""Sprint 14""]",,,7h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2038,"Discussion with testing, sales and Aws for frappe crm",,2025-10-23 13:38:48.005,2025-11-06 06:59:51.597,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,3h 30m,"[""Sprint 14""]",,,3h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-1994,"Internal Team Meeting, Demo and Follow-up",,2025-09-25 13:52:51.484,2025-11-06 06:59:50.352,,ERPOne,Kannan Gopal,,To Verify,Task,,,,,,,,,,,,5h,"[""Sprint 14""]",,,5h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-1582,Daily Scrum - Meeting,,2025-07-24 04:27:27.825,2025-11-06 06:59:47.627,,ERPOne,Renuka R J,,To Verify,Task,,,,,,,,,,,,2d,"[""Sprint 12"", ""Sprint 13"", ""Sprint 14""]",,,3h 57m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2029,Meeting and discussion SOP,,2025-10-16 07:20:36.979,2025-11-06 06:59:46.381,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,2h,"[""Sprint 14""]",,,2h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2040,Frappe Data backup and restore in new crm,,2025-10-23 14:02:17.905,2025-11-06 06:59:45.109,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,2h 30m,"[""Sprint 14""]",,,2h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2041,Demo with Praveen other company product,,2025-10-23 14:04:27.428,2025-11-06 06:59:43.795,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,1h,"[""Sprint 14""]",,,1h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2053,Demo Meeting with Bonvoice,,2025-10-24 14:23:15.351,2025-11-06 06:59:41.954,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,30m,"[""Sprint 14""]",,,30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2114,Print formation and Currency configuration for new atlas,,2025-11-06 04:44:06.171,2025-11-06 06:59:20.597,,ERPOne,Mytherayan Kalaiselvan,,In Progress,Task,,,,,,,,,,,,2d,"[""Sprint 14""]",,,1d 5h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1989""]","[""ERP""]"
ERPO-2112,Frappe CRM Configuration and Helpdesk installation,,2025-11-06 04:40:49.161,2025-11-06 05:13:46.316,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,1d,"[""Sprint 14""]",,,1d,,"[""INWARD""]","[""Subtask""]","[""ERPO-1545""]","[""New implementations-Erpone.IND""]"
ERPO-2113,Helpdesk discussion and workflow clarification,,2025-11-06 04:41:52.333,2025-11-06 05:13:44.956,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,6h,"[""Sprint 14""]",,,6h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1545""]","[""New implementations-Erpone.IND""]"
ERPO-1977,India: WordPress site,,2025-09-17 13:12:10.336,2025-11-06 05:12:28.949,,ERPOne,Gokulhari S,,,Epic,,,,,,,,,,,,6w 1h 30m,"[""Sprint 14""]",,,3w 3d 7h,,"[""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD""]","[""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask""]","[""ERPO-1824"", ""ERPO-1978"", ""ERPO-1989"", ""ERPO-1990"", ""ERPO-2012"", ""ERPO-2013""]","[""WP Website"", ""Retail page - IN"", ""ERP"", ""CRM"", ""Textile"", ""Logistics""]"
ERPO-1989,ERP,,2025-09-22 07:01:42.042,2025-11-06 05:12:28.946,,ERPOne,Gokulhari S,,Open,User Story,,,,,,,,,,,,2d,"[""Sprint 14""]",,,1d 5h 30m,,"[""OUTWARD"", ""INWARD""]","[""Subtask"", ""Subtask""]","[""ERPO-2114"", ""ERPO-1977""]","[""Print formation and Currency configuration for new atlas"", ""India: WordPress site""]"
ERPO-1513,IND-NB-ERPONE-IN,,2025-07-21 04:24:37.812,2025-11-06 05:10:13.076,,ERPOne,Renuka R J,,,Epic,,,,,,,,,,,,21w 2d 6h,"[""Sprint 12"", ""Sprint 13"", ""Sprint 14""]",,,25w 2d 7h 25m,,"[""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD""]","[""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask""]","[""ERPO-1534"", ""ERPO-1536"", ""ERPO-1537"", ""ERPO-1538"", ""ERPO-1539"", ""ERPO-1542"", ""ERPO-1545"", ""ERPO-1616"", ""ERPO-1626"", ""ERPO-1639"", ""ERPO-1651"", ""ERPO-1686"", ""ERPO-1688"", ""ERPO-1692"", ""ERPO-1741"", ""ERPO-1827"", ""ERPO-1833"", ""ERPO-1927""]","[""AWS connect-Erpone.IND"", ""APN Integration-Erpone.IND"", ""Dashboard integration-Erpone.IND"", ""Helpdesk integration-Erpone.IND"", ""EKS deployment-Erpone.IND"", ""3Cx Integration-Erpone.IND"", ""New implementations-Erpone.IND"", ""ERPONE website - ERPONE.IND"", ""Ecommerce setup - ERPONE.IND"", ""Bench manager setup - ERPONE.IND"", ""ERPONE Bugs - ERPONE.IND"", ""Print format standardization-ERPONE.IND"", ""Calendar invite Microsoft sync- ERPONE.IND"", ""Design team-Poster and reel for ERPone"", ""Erpone.IND-Deployment"", ""Restroplus"", ""Healthcare"", ""AWS APN Integration""]"
ERPO-1545,New implementations-Erpone.IND,,2025-07-21 12:20:56.049,2025-11-06 05:10:13.074,,ERPOne,Renuka R J,,Open,User Story,,,,,,,,,,,,5w 1d 5h,"[""Sprint 12"", ""Sprint 13"", ""Sprint 14""]",,,6w 55m,,"[""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""INWARD""]","[""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask""]","[""ERPO-1387"", ""ERPO-1391"", ""ERPO-1393"", ""ERPO-1396"", ""ERPO-1397"", ""ERPO-1398"", ""ERPO-1558"", ""ERPO-1559"", ""ERPO-1560"", ""ERPO-1573"", ""ERPO-1576"", ""ERPO-1637"", ""ERPO-1739"", ""ERPO-1755"", ""ERPO-1756"", ""ERPO-1821"", ""ERPO-1822"", ""ERPO-2006"", ""ERPO-2014"", ""ERPO-2015"", ""ERPO-2016"", ""ERPO-2017"", ""ERPO-2018"", ""ERPO-2019"", ""ERPO-2020"", ""ERPO-2021"", ""ERPO-2022"", ""ERPO-2034"", ""ERPO-2035"", ""ERPO-2036"", ""ERPO-2048"", ""ERPO-2049"", ""ERPO-2050"", ""ERPO-2051"", ""ERPO-2070"", ""ERPO-2080"", ""ERPO-2083"", ""ERPO-2084"", ""ERPO-2085"", ""ERPO-2086"", ""ERPO-2104"", ""ERPO-2112"", ""ERPO-2113"", ""ERPO-1513""]","[""Build AWS Opportunity Dashboard and Reporting. "", ""Let users type or speak: \u201cShow me all leads from last week with no follow-up\u201d \u2014 and it filters the view instantly.\u00a0 "", ""Full view combining sales history, support tickets, invoices, touchpoints, etc "", ""Auto generate Quotations "", ""Customer Lifetime Value (CLTV) Predictor. "", ""Customer Referral Tracking System "", ""Left side UI changes"", ""Left side UI changes for getting workspace link"", ""working on the Bulk Email Scheduler, where the email status is automatically updated when the email queue status changes."", ""CRM UI checking"", ""Worked on e-commerce implementation in internal.testing.erpone.in"", ""Implement a fuzzy/in-between word search with support for symbols and spaces, along with the functionality to add multiple items in the invoice"", ""ERPONE.IND - SOP documentation "", ""New Integration Suggestion list"", ""Feasibility Check if the sales team suggestion is possible or not for CRM modules"", ""CRM Sales Status Dashboard"", ""3CX - Fix Migrate Validation Error"", ""SOP notes review"", ""Connect with AWS for install the CRM & Helpdesk in the https://testing.erpone.in"", ""Install the crm and helpdesk in the local system"", ""compare the v1.13 & v1.53 for changes"", ""Connect with AWS for EKS Site size optimization and how apply digital ocean logic in the EKS base planning and Discussion"", ""Testing Exotel with Kamali and Rahul for new version CRM"", ""Checking that create multi site single code in EKS plan with Fatima"", ""ECG Client visit provide KT and update the sales, purchase and account tracking flow all update and collect the pending work list and config on there spot"", ""Twilio configuration in CRM testing the workflow"", ""ECG points estimation plan and complete the works"", ""ECG Naming Series Setup for sales and purchase module"", ""ECG Job Order Print format In sales Order"", ""ECG Configuration and flow checking in sales and purchase module"", ""Icon selection with Kavin"", ""Onecare360 "", ""AWS APN Integration in latest CRM"", ""AWS Contact Center Integration in latest Frappe CRM"", ""New Atlas tasks"", ""DSK Hospital Discussion"", ""New Atlas Multi Currency "", ""CRM mail and whatsapp easy and powerfull accessing research"", ""My Apps bulk sms and whatsapp API doc"", ""Bulk Whatsapp Documentation"", ""DSK Hospital HRMS Requirement Gathering and research "", ""Frappe CRM Configuration and Helpdesk installation"", ""Helpdesk discussion and workflow clarification"", ""IND-NB-ERPONE-IN""]"
ERPO-2118,n8n implementation for Email discussion,,2025-11-06 05:05:59.925,2025-11-06 05:07:01.222,2025-11-06 05:05:59.947,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,,"[""Sprint 14""]",,,3h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-1958,Research & Learning,,2025-09-15 06:33:08.906,2025-11-05 15:00:01.975,,ERPOne,Saranya  S,,,User Story,,,,,,,,,,,,1w 1d 7h,"[""Sprint 14""]",,,1w 2d 3h 30m,,"[""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD""]","[""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask""]","[""ERPO-1959"", ""ERPO-1984"", ""ERPO-2003"", ""ERPO-2042"", ""ERPO-2110""]","[""Trying and learning poster design"", ""Learning after effect animation"", ""Researched the OneCare 360 demo page site for design work "", ""Analyse and Research about Frappe CRM "", ""Research about HRMS module in Frappe crm in ERPONE""]"
ERPO-2110,Research about HRMS module in Frappe crm in ERPONE,,2025-11-05 14:49:27.810,2025-11-05 15:00:01.973,,ERPOne,Doughlaus Prashaal,,In Progress,Task,,,,,,,,,,,,4h,"[""Sprint 14""]",,,3h 30m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1958""]","[""Research & Learning""]"
ERPO-2042,Analyse and Research about Frappe CRM ,,2025-10-24 06:13:12.798,2025-11-05 14:49:37.649,2025-11-05 14:49:37.636,ERPOne,Doughlaus Prashaal,,Done,Task,,,,,,,,,,,,4d,"[""Sprint 14""]",,,2d 7h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1958""]","[""Research & Learning""]"
ERPO-1801,Analyse OneCare V2 Documentation ,,2025-08-20 05:08:46.943,2025-11-05 14:48:18.847,2025-11-05 14:48:18.835,ERPOne,Doughlaus Prashaal,,Done,Task,,,,,,,,,,,,2h,"[""Sprint 14""]",,,2h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-1804,Meeting with Raja sir and Other members ,,2025-08-20 05:18:16.670,2025-11-05 14:48:13.856,2025-11-05 14:48:13.839,ERPOne,Doughlaus Prashaal,,Done,Task,,,,,,,,,,,,1h 30m,"[""Sprint 14""]",,,1h 20m,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-1803,Gathering Personas and Actions and limitations (OPD),,2025-08-20 05:17:40.111,2025-11-05 14:48:06.648,2025-11-05 14:48:06.632,ERPOne,Doughlaus Prashaal,,Done,Task,,,,,,,,,,,,6h,"[""Sprint 14""]",,,3h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2104,DSK Hospital HRMS Requirement Gathering and research ,,2025-11-04 15:25:37.325,2025-11-05 14:45:26.162,,ERPOne,Doughlaus Prashaal,,In Progress,Task,,,,,,,,,,,,1d,"[""Sprint 14""]",,,3h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1545""]","[""New implementations-Erpone.IND""]"
ERPO-2109,Frappe LMS research,,2025-11-05 13:41:29.894,2025-11-05 13:41:50.752,2025-11-05 13:41:29.913,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,,"[""Sprint 14""]",,,1h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2108,Adding dummy data and set up demo for Lenia,,2025-11-05 13:36:16.896,2025-11-05 13:40:38.485,2025-11-05 13:36:16.941,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,,"[""Sprint 14""]",,,2h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2107,Providing the list of requirement ,,2025-11-05 13:33:16.945,2025-11-05 13:34:02.493,2025-11-05 13:33:16.968,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,,"[""Sprint 14""]",,,2h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2106,Reviewing HRMS requirement documentation,,2025-11-05 13:16:16.310,2025-11-05 13:20:26.144,2025-11-05 13:16:16.335,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,,"[""Sprint 14""]",,,2h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2105,Lenia Health CRM demo,,2025-11-05 13:06:18.921,2025-11-05 13:07:46.958,2025-11-05 13:06:18.953,ERPOne,Rahul J P,,Done,Task,,,,,,,,,,,,,"[""Sprint 14""]",,,1h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2101,Weekly demo,,2025-11-04 06:09:23.412,2025-11-05 04:11:46.230,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,2h,"[""Sprint 14""]",,,2h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2099,Code Injection based on line by line,,2025-11-04 05:11:34.089,2025-11-05 04:09:46.090,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,1d,"[""Sprint 14""]",,,1d,,"[""INWARD""]","[""Subtask""]","[""ERPO-1990""]","[""CRM""]"
ERPO-1990,CRM,,2025-09-22 07:02:21.079,2025-11-05 04:09:40.599,,ERPOne,Gokulhari S,,Open,User Story,,,,,,,,,,,,1w 4d 2h,"[""Sprint 14""]",,,1w 3d 4h 30m,,"[""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""INWARD""]","[""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask""]","[""ERPO-2088"", ""ERPO-2089"", ""ERPO-2090"", ""ERPO-2091"", ""ERPO-2092"", ""ERPO-2098"", ""ERPO-2099"", ""ERPO-2100"", ""ERPO-1977""]","[""Fetch the call log for both inbound and outbound call for leads and also for the deals, fixing the call log duplications"", ""Code injection in Erp_contact_center and checking by creating new repo"", ""Fetching the System Endpoint number from the AWS Connect with the help of AWS CLI"", ""Crm Code injection"", ""Frappe CRM Code Injection Rollback"", ""Displaing notification for missed call and Creation of auto lead based on the inbound call"", ""Code Injection based on line by line"", ""Remove of the injected code at uninstallation of the app"", ""India: WordPress site""]"
ERPO-2098,Displaing notification for missed call and Creation of auto lead based on the inbound call,,2025-11-04 05:11:05.024,2025-11-04 08:11:19.886,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,1d,"[""Sprint 14""]",,,1d,,"[""INWARD""]","[""Subtask""]","[""ERPO-1990""]","[""CRM""]"
ERPO-2090,Fetching the System Endpoint number from the AWS Connect with the help of AWS CLI,,2025-11-04 05:00:48.628,2025-11-04 08:10:04.543,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,1d,"[""Sprint 14""]",,,1d,,"[""INWARD""]","[""Subtask""]","[""ERPO-1990""]","[""CRM""]"
ERPO-2089,Code injection in Erp_contact_center and checking by creating new repo,,2025-11-04 05:00:24.368,2025-11-04 08:04:15.553,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,1d,"[""Sprint 14""]",,,1d,,"[""INWARD""]","[""Subtask""]","[""ERPO-1990""]","[""CRM""]"
ERPO-1915,worked on responsiveness,,2025-09-04 06:06:58.573,2025-11-04 07:26:31.173,,ERPOne,Gokulhari S,,To Verify,Task,,,,,,,,,,,,3h,"[""Sprint 14""]",,,3h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1824""]","[""WP Website""]"
ERPO-2092,Frappe CRM Code Injection Rollback,,2025-11-04 05:03:19.099,2025-11-04 06:20:58.957,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,1d,"[""Sprint 14""]",,,1d,,"[""INWARD""]","[""Subtask""]","[""ERPO-1990""]","[""CRM""]"
ERPO-2096,Exploring another option to fetch the recording,,2025-11-04 05:07:22.580,2025-11-04 06:20:25.657,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,4h,"[""Sprint 14""]",,,4h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1542""]","[""3Cx Integration-Erpone.IND""]"
ERPO-1542,3Cx Integration-Erpone.IND,,2025-07-21 10:53:59.275,2025-11-04 06:20:21.680,,ERPOne,Renuka R J,,Open,User Story,,,,,,,,,,,,2w 2d 4h 30m,"[""Sprint 12"", ""Sprint 14""]",,,3w 4d 7h 30m,,"[""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""OUTWARD"", ""INWARD""]","[""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask"", ""Subtask""]","[""ERPO-1531"", ""ERPO-1903"", ""ERPO-2030"", ""ERPO-2032"", ""ERPO-2046"", ""ERPO-2047"", ""ERPO-2068"", ""ERPO-2069"", ""ERPO-2077"", ""ERPO-2078"", ""ERPO-2096"", ""ERPO-2097"", ""ERPO-1513""]","[""Checking the 3CX Updates "", ""Code optimization and bug fixing"", ""Add 3cx User for Thulasi Sekaran"", ""3cx WebSocket Connection & Call Recording API connection "", ""Fetch 3cx Call Log into CRM Call Log"", ""Integrate CRM with 3cx"", ""Bonvoice demo"", ""Bon Voice Documentation research"", ""BonVoice Tech team call"", ""Frappe CRM"", ""Exploring another option to fetch the recording"", ""Frappe 3cx Amazon s3 budget storage"", ""IND-NB-ERPONE-IN""]"
ERPO-2095,Exploring Bonvoice Api,,2025-11-04 05:05:33.242,2025-11-04 06:19:23.379,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,4h,"[""Sprint 14""]",,,4h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2097,Frappe 3cx Amazon s3 budget storage,,2025-11-04 05:07:51.063,2025-11-04 06:18:50.640,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,1d,"[""Sprint 14""]",,,1d,,"[""INWARD""]","[""Subtask""]","[""ERPO-1542""]","[""3Cx Integration-Erpone.IND""]"
ERPO-2032,3cx WebSocket Connection & Call Recording API connection ,,2025-10-22 10:31:49.550,2025-11-04 06:18:47.857,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,2d,"[""Sprint 14""]",,,2d 5h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1542""]","[""3Cx Integration-Erpone.IND""]"
ERPO-2046,Fetch 3cx Call Log into CRM Call Log,,2025-10-24 13:47:31.582,2025-11-04 06:18:44.740,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,2d,"[""Sprint 14""]",,,1d 6h,,"[""INWARD""]","[""Subtask""]","[""ERPO-1542""]","[""3Cx Integration-Erpone.IND""]"
ERPO-2103,Weekly demo,,2025-11-04 06:11:34.818,2025-11-04 06:11:34.818,,ERPOne,Mytherayan Kalaiselvan,,Open,Task,,,,,,,,,,,,2h,"[""Sprint 14""]",,,,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2102,Whatsapp bulk message creation,,2025-11-04 06:11:05.758,2025-11-04 06:11:05.758,,ERPOne,Mytherayan Kalaiselvan,,Open,Task,,,,,,,,,,,,4h,"[""Sprint 14""]",,,,,"[""INWARD""]","[""Subtask""]","[""ERPO-1501""]","[""Meetings-discussion-requirements-documentation-Flow test""]"
ERPO-2091,Crm Code injection,,2025-11-04 05:02:31.882,2025-11-04 05:16:16.675,,ERPOne,Mytherayan Kalaiselvan,,To Verify,Task,,,,,,,,,,,,2d,"[""Sprint 14""]",,,2d,,"[""INWARD""]","[""Subtask""]","[""ERPO-1990""]","[""CRM""]"
